driverRef,qualifying_position,past_wins,is_winner
kevin_magnussen,18,0.0,0
bottas,6,0.0,0
vettel,2,0.0,0
hamilton,1,0.0,0
rosberg,3,0.0,0
raikkonen,11,0.0,0
bottas,9,0.0,0
massa,7,0.0,0
max_verstappen,6,0.0,0
sainz,15,0.0,0
kvyat,5,0.0,0
ricciardo,4,0.0,0
grosjean,8,0.0,0
nasr,16,0.0,0
perez,14,0.0,0
hulkenberg,13,0.0,0
merhi,19,0.0,0
maldonado,12,0.0,0
button,17,0.0,0
alonso,18,0.0,0
ericsson,10,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
vettel,3,0.0,0
raikkonen,6,0.0,0
massa,4,0.0,0
bottas,5,0.0,0
grosjean,8,0.0,0
nasr,9,0.0,0
ricciardo,7,0.0,0
ericsson,10,0.0,0
perez,15,0.0,0
alonso,18,0.0,0
sainz,14,0.0,0
button,17,0.0,0
stevens,19,0.0,0
merhi,20,0.0,0
max_verstappen,13,0.0,0
maldonado,11,0.0,0
kvyat,12,0.0,0
hulkenberg,16,0.0,0
hamilton,1,0.0,0
raikkonen,4,0.0,0
rosberg,3,0.0,0
bottas,5,0.0,0
vettel,2,0.0,0
ricciardo,7,0.0,0
grosjean,10,0.0,0
perez,11,0.0,0
kvyat,17,0.0,0
massa,6,0.0,0
alonso,14,0.0,0
nasr,12,0.0,0
hulkenberg,8,0.0,0
ericsson,13,0.0,0
maldonado,16,0.0,0
stevens,18,0.0,0
merhi,19,0.0,0
max_verstappen,15,0.0,0
sainz,9,0.0,0
rosberg,1,0.0,0
hamilton,2,0.0,0
vettel,3,0.0,0
bottas,4,0.0,0
raikkonen,7,0.0,0
massa,9,0.0,0
ricciardo,10,0.0,0
grosjean,11,0.0,0
sainz,5,0.0,0
kvyat,8,0.0,0
max_verstappen,6,0.0,0
nasr,15,0.0,0
perez,18,0.0,0
ericsson,16,0.0,0
hulkenberg,17,0.0,0
button,14,0.0,0
stevens,19,0.0,0
merhi,20,0.0,0
maldonado,12,0.0,0
alonso,13,0.0,0
rosberg,2,0.0,0
vettel,3,0.0,0
hamilton,1,0.0,0
kvyat,5,0.0,0
ricciardo,4,0.0,0
raikkonen,6,0.0,0
perez,7,0.0,0
button,12,0.0,0
nasr,16,0.0,0
sainz,8,0.0,0
hulkenberg,13,0.0,0
grosjean,11,0.0,0
ericsson,18,0.0,0
bottas,17,0.0,0
massa,14,0.0,0
merhi,20,0.0,0
stevens,19,0.0,0
max_verstappen,10,0.0,0
alonso,15,0.0,0
maldonado,9,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
bottas,4,0.0,0
raikkonen,3,0.0,0
vettel,16,0.0,0
massa,17,0.0,0
maldonado,6,0.0,0
hulkenberg,7,0.0,0
kvyat,8,0.0,0
grosjean,5,0.0,0
perez,10,0.0,0
sainz,11,0.0,0
ricciardo,9,0.0,0
ericsson,13,0.0,0
max_verstappen,12,0.0,0
nasr,15,0.0,0
stevens,19,0.0,0
merhi,18,0.0,0
alonso,14,0.0,0
rosberg,2,0.0,0
hamilton,1,0.0,0
massa,4,0.0,0
vettel,3,0.0,0
bottas,6,0.0,0
hulkenberg,5,0.0,0
maldonado,11,0.0,0
max_verstappen,7,0.0,0
perez,16,0.0,0
ricciardo,14,0.0,0
nasr,9,0.0,0
kvyat,8,0.0,0
ericsson,12,0.0,0
merhi,19,0.0,0
grosjean,10,0.0,0
sainz,13,0.0,0
button,17,0.0,0
stevens,20,0.0,0
raikkonen,18,0.0,0
alonso,15,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
vettel,6,0.0,0
massa,3,0.0,0
bottas,4,0.0,0
kvyat,7,0.0,0
hulkenberg,9,0.0,0
raikkonen,5,0.0,0
perez,11,0.0,0
alonso,17,0.0,0
ericsson,15,0.0,0
merhi,20,0.0,0
stevens,19,0.0,0
sainz,8,0.0,0
ricciardo,10,0.0,0
max_verstappen,13,0.0,0
maldonado,14,0.0,0
button,18,0.0,0
grosjean,12,0.0,0
nasr,16,0.0,0
vettel,3,0.0,0
kvyat,7,0.0,0
ricciardo,4,0.0,0
max_verstappen,9,0.0,0
alonso,15,0.0,0
hamilton,1,0.0,0
grosjean,10,0.0,0
rosberg,2,0.0,0
button,16,0.0,0
ericsson,17,0.0,0
nasr,18,0.0,0
massa,8,0.0,0
bottas,6,0.0,0
maldonado,14,0.0,0
merhi,19,0.0,0
stevens,20,0.0,0
sainz,12,0.0,0
raikkonen,5,0.0,0
perez,13,0.0,0
hulkenberg,11,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
grosjean,4,0.0,0
kvyat,12,0.0,0
perez,5,0.0,0
massa,7,0.0,0
raikkonen,14,0.0,0
max_verstappen,15,0.0,0
bottas,3,0.0,0
ericsson,13,0.0,0
nasr,16,0.0,0
vettel,9,0.0,0
alonso,18,0.0,0
button,17,0.0,0
merhi,20,0.0,0
stevens,19,0.0,0
sainz,10,0.0,0
ricciardo,6,0.0,0
maldonado,8,0.0,0
hulkenberg,11,0.0,0
hamilton,1,0.0,0
vettel,3,0.0,0
massa,5,0.0,0
bottas,6,0.0,0
raikkonen,2,0.0,0
perez,7,0.0,0
hulkenberg,9,0.0,0
ricciardo,15,0.0,0
ericsson,10,0.0,0
kvyat,14,0.0,0
sainz,13,0.0,0
max_verstappen,20,0.0,0
nasr,12,0.0,0
button,16,0.0,0
stevens,18,0.0,0
merhi,19,0.0,0
rosberg,4,0.0,0
alonso,17,0.0,0
grosjean,8,0.0,0
maldonado,11,0.0,0
vettel,1,0.0,0
ricciardo,2,0.0,0
raikkonen,3,0.0,0
rosberg,6,0.0,0
bottas,7,0.0,0
kvyat,4,0.0,0
perez,13,0.0,0
max_verstappen,8,0.0,0
sainz,14,0.0,0
nasr,16,0.0,0
ericsson,17,0.0,0
maldonado,18,0.0,0
grosjean,10,0.0,0
rossi,20,0.0,0
stevens,19,0.0,0
button,15,0.0,0
alonso,12,0.0,0
hamilton,5,0.0,0
massa,9,0.0,0
hulkenberg,11,0.0,0
hamilton,2,0.0,0
rosberg,1,0.0,0
vettel,4,0.0,0
raikkonen,6,0.0,0
bottas,3,0.0,0
hulkenberg,11,0.0,0
grosjean,8,0.0,0
maldonado,13,0.0,0
max_verstappen,15,0.0,0
sainz,12,0.0,0
alonso,14,0.0,0
perez,9,0.0,0
kvyat,10,0.0,0
ericsson,17,0.0,0
ricciardo,7,0.0,0
button,16,0.0,0
massa,5,0.0,0
rossi,20,0.0,0
stevens,19,0.0,0
nasr,18,0.0,0
hamilton,2,0.0,0
vettel,4,0.0,0
perez,7,0.0,0
massa,15,0.0,0
raikkonen,5,0.0,0
nasr,12,0.0,0
maldonado,14,0.0,0
button,13,0.0,0
max_verstappen,9,0.0,0
alonso,16,0.0,0
bottas,3,0.0,0
merhi,19,0.0,0
stevens,18,0.0,0
ricciardo,10,0.0,0
grosjean,8,0.0,0
rosberg,1,0.0,0
hulkenberg,6,0.0,0
ericsson,17,0.0,0
kvyat,11,0.0,0
hamilton,2,0.0,0
rosberg,1,0.0,0
vettel,5,0.0,0
max_verstappen,10,0.0,0
perez,6,0.0,0
button,14,0.0,0
sainz,20,0.0,0
maldonado,15,0.0,0
nasr,17,0.0,0
ricciardo,3,0.0,0
alonso,11,0.0,0
rossi,18,0.0,0
kvyat,4,0.0,0
hulkenberg,7,0.0,0
ericsson,16,0.0,0
raikkonen,8,0.0,0
massa,9,0.0,0
grosjean,13,0.0,0
bottas,12,0.0,0
stevens,19,0.0,0
rosberg,1,0.0,0
hamilton,2,0.0,0
bottas,6,0.0,0
kvyat,4,0.0,0
ricciardo,5,0.0,0
massa,7,0.0,0
hulkenberg,10,0.0,0
perez,9,0.0,0
max_verstappen,8,0.0,0
grosjean,12,0.0,0
maldonado,13,0.0,0
ericsson,14,0.0,0
sainz,11,0.0,0
button,20,0.0,0
rossi,18,0.0,0
stevens,19,0.0,0
nasr,17,0.0,0
vettel,3,0.0,0
raikkonen,15,0.0,0
alonso,16,0.0,0
rosberg,1,0.0,0
hamilton,2,0.0,0
vettel,3,0.0,0
raikkonen,5,0.0,0
bottas,4,0.0,0
hulkenberg,6,0.0,0
kvyat,7,0.0,0
grosjean,15,0.0,0
max_verstappen,10,0.0,0
maldonado,16,0.0,0
ricciardo,9,0.0,0
perez,13,0.0,0
nasr,11,0.0,0
button,17,0.0,0
alonso,20,0.0,0
ericsson,14,0.0,0
stevens,19,0.0,0
rossi,18,0.0,0
sainz,12,0.0,0
massa,8,0.0,0
rosberg,1,0.0,0
hamilton,2,0.0,0
raikkonen,3,0.0,0
vettel,16,0.0,0
perez,4,0.0,0
ricciardo,5,0.0,0
hulkenberg,7,0.0,0
massa,8,0.0,0
grosjean,15,0.0,0
kvyat,9,0.0,0
sainz,10,0.0,0
button,12,0.0,0
bottas,6,0.0,0
ericsson,18,0.0,0
nasr,14,0.0,0
max_verstappen,11,0.0,0
alonso,17,0.0,0
stevens,19,0.0,0
merhi,20,0.0,0
maldonado,13,0.0,0
rosberg,2,0.0,0
hamilton,1,0.0,0
vettel,3,0.0,0
ricciardo,8,0.0,0
massa,6,0.0,0
grosjean,19,0.0,0
hulkenberg,10,0.0,0
bottas,11,0.0,0
sainz,7,0.0,0
max_verstappen,5,0.0,0
jolyon_palmer,14,0.0,0
kevin_magnussen,15,0.0,0
perez,9,0.0,0
button,13,0.0,0
nasr,17,0.0,0
wehrlein,22,0.0,0
ericsson,16,0.0,0
raikkonen,4,0.0,0
haryanto,21,0.0,0
gutierrez,20,0.0,0
alonso,12,0.0,0
kvyat,18,0.0,0
rosberg,2,0.0,0
raikkonen,4,0.0,0
hamilton,1,0.0,0
ricciardo,5,0.0,0
grosjean,9,0.0,0
max_verstappen,10,0.0,0
kvyat,15,0.0,0
massa,7,0.0,0
bottas,6,0.0,0
vandoorne,12,0.0,0
kevin_magnussen,19,0.0,0
ericsson,17,0.0,0
wehrlein,16,0.0,0
nasr,22,0.0,0
hulkenberg,8,0.0,0
perez,18,0.0,0
haryanto,21,0.0,0
sainz,11,0.0,0
gutierrez,13,0.0,0
button,14,0.0,0
vettel,3,0.0,0
jolyon_palmer,20,0.0,0
rosberg,1,0.0,0
vettel,4,0.0,0
kvyat,6,0.0,0
ricciardo,2,0.0,0
raikkonen,3,0.0,0
massa,11,0.0,0
hamilton,22,0.0,0
max_verstappen,9,0.0,0
sainz,8,0.0,0
bottas,5,0.0,0
perez,7,0.0,0
alonso,12,0.0,0
button,13,0.0,0
gutierrez,18,0.0,0
hulkenberg,10,0.0,0
ericsson,15,0.0,0
kevin_magnussen,17,0.0,0
wehrlein,21,0.0,0
grosjean,14,0.0,0
nasr,16,0.0,0
haryanto,20,0.0,0
jolyon_palmer,19,0.0,0
rosberg,1,0.0,0
hamilton,10,0.0,0
raikkonen,4,0.0,0
bottas,3,0.0,0
massa,5,0.0,0
alonso,14,0.0,0
kevin_magnussen,17,0.0,0
grosjean,15,0.0,0
perez,7,0.0,0
button,12,0.0,0
ricciardo,6,0.0,0
sainz,11,0.0,0
jolyon_palmer,18,0.0,0
ericsson,22,0.0,0
kvyat,8,0.0,0
nasr,19,0.0,0
gutierrez,16,0.0,0
wehrlein,20,0.0,0
max_verstappen,9,0.0,0
vettel,2,0.0,0
hulkenberg,13,0.0,0
haryanto,21,0.0,0
max_verstappen,4,0.0,0
raikkonen,5,0.0,0
vettel,6,0.0,0
ricciardo,3,0.0,0
bottas,7,0.0,0
sainz,8,0.0,0
perez,9,0.0,0
massa,18,0.0,0
button,12,0.0,0
kvyat,13,0.0,0
gutierrez,16,0.0,0
ericsson,19,0.0,0
jolyon_palmer,17,0.0,0
kevin_magnussen,15,0.0,0
nasr,20,0.0,0
wehrlein,21,0.0,0
haryanto,22,0.0,0
grosjean,14,0.0,0
alonso,10,0.0,0
hulkenberg,11,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
hamilton,3,0.0,0
ricciardo,1,0.0,0
perez,8,0.0,0
vettel,4,0.0,0
alonso,10,0.0,0
hulkenberg,5,0.0,0
rosberg,2,0.0,0
sainz,7,0.0,0
button,13,0.0,0
massa,14,0.0,0
gutierrez,12,0.0,0
bottas,11,0.0,0
grosjean,15,0.0,0
wehrlein,20,0.0,0
haryanto,19,0.0,0
ericsson,17,0.0,0
nasr,22,0.0,0
max_verstappen,21,0.0,0
kevin_magnussen,16,0.0,0
kvyat,9,0.0,0
raikkonen,6,0.0,0
jolyon_palmer,18,0.0,0
hamilton,1,0.0,0
vettel,3,0.0,0
bottas,7,0.0,0
max_verstappen,5,0.0,0
rosberg,2,0.0,0
raikkonen,6,0.0,0
ricciardo,4,0.0,0
hulkenberg,9,0.0,0
sainz,16,0.0,0
perez,11,0.0,0
alonso,10,0.0,0
kvyat,13,0.0,0
gutierrez,14,0.0,0
grosjean,15,0.0,0
ericsson,19,0.0,0
wehrlein,18,0.0,0
nasr,20,0.0,0
haryanto,21,0.0,0
massa,8,0.0,0
jolyon_palmer,17,0.0,0
button,12,0.0,0
rosberg,1,0.0,0
vettel,4,0.0,0
perez,2,0.0,0
raikkonen,5,0.0,0
hamilton,10,0.0,0
bottas,8,0.0,0
ricciardo,3,0.0,0
max_verstappen,9,0.0,0
hulkenberg,12,0.0,0
massa,6,0.0,0
button,19,0.0,0
nasr,16,0.0,0
grosjean,11,0.0,0
kevin_magnussen,21,0.0,0
jolyon_palmer,22,0.0,0
gutierrez,15,0.0,0
ericsson,20,0.0,0
haryanto,17,0.0,0
alonso,14,0.0,0
wehrlein,18,0.0,0
sainz,13,0.0,0
kvyat,7,0.0,0
hamilton,1,0.0,0
max_verstappen,9,0.0,0
raikkonen,6,0.0,0
rosberg,2,0.0,0
ricciardo,7,0.0,0
button,5,0.0,0
grosjean,13,0.0,0
sainz,15,0.0,0
bottas,8,0.0,0
wehrlein,12,0.0,0
gutierrez,11,0.0,0
jolyon_palmer,18,0.0,0
nasr,22,0.0,0
kevin_magnussen,17,0.0,0
ericsson,21,0.0,0
haryanto,19,0.0,0
perez,16,0.0,0
alonso,14,0.0,0
hulkenberg,3,0.0,0
massa,10,0.0,0
vettel,4,0.0,0
kvyat,20,0.0,0
hamilton,1,0.0,0
max_verstappen,3,0.0,0
rosberg,2,0.0,0
ricciardo,4,0.0,0
raikkonen,5,0.0,0
perez,11,0.0,0
hulkenberg,9,0.0,0
sainz,8,0.0,0
vettel,6,0.0,0
kvyat,15,0.0,0
massa,12,0.0,0
button,17,0.0,0
alonso,10,0.0,0
bottas,7,0.0,0
nasr,21,0.0,0
gutierrez,14,0.0,0
kevin_magnussen,16,0.0,0
jolyon_palmer,18,0.0,0
haryanto,19,0.0,0
grosjean,13,0.0,0
wehrlein,20,0.0,0
hamilton,2,0.0,0
rosberg,1,0.0,0
ricciardo,3,0.0,0
vettel,5,0.0,0
max_verstappen,4,0.0,0
raikkonen,14,0.0,0
alonso,7,0.0,0
sainz,6,0.0,0
bottas,10,0.0,0
hulkenberg,9,0.0,0
perez,13,0.0,0
jolyon_palmer,17,0.0,0
gutierrez,15,0.0,0
grosjean,11,0.0,0
kevin_magnussen,19,0.0,0
kvyat,12,0.0,0
nasr,16,0.0,0
massa,18,0.0,0
wehrlein,21,0.0,0
ericsson,20,0.0,0
haryanto,22,0.0,0
button,8,0.0,0
hamilton,2,0.0,0
ricciardo,3,0.0,0
max_verstappen,4,0.0,0
rosberg,1,0.0,0
vettel,6,0.0,0
raikkonen,5,0.0,0
hulkenberg,7,0.0,0
button,12,0.0,0
bottas,8,0.0,0
perez,9,0.0,0
gutierrez,11,0.0,0
alonso,14,0.0,0
grosjean,15,0.0,0
sainz,13,0.0,0
kvyat,19,0.0,0
kevin_magnussen,17,0.0,0
wehrlein,18,0.0,0
ericsson,22,0.0,0
jolyon_palmer,16,0.0,0
haryanto,20,0.0,0
nasr,21,0.0,0
massa,10,0.0,0
rosberg,1,0.0,0
ricciardo,5,0.0,0
hamilton,21,0.0,0
hulkenberg,7,0.0,0
perez,6,0.0,0
vettel,4,0.0,0
bottas,8,0.0,0
raikkonen,3,0.0,0
massa,10,0.0,0
max_verstappen,2,0.0,0
gutierrez,13,0.0,0
grosjean,11,0.0,0
kvyat,19,0.0,0
jolyon_palmer,14,0.0,0
ocon,18,0.0,0
nasr,17,0.0,0
kevin_magnussen,12,0.0,0
ericsson,20,0.0,0
sainz,15,0.0,0
button,9,0.0,0
wehrlein,16,0.0,0
rosberg,2,0.0,0
hamilton,1,0.0,0
vettel,3,0.0,0
raikkonen,4,0.0,0
ricciardo,6,0.0,0
bottas,5,0.0,0
max_verstappen,7,0.0,0
perez,8,0.0,0
massa,11,0.0,0
hulkenberg,9,0.0,0
grosjean,12,0.0,0
button,15,0.0,0
gutierrez,10,0.0,0
alonso,13,0.0,0
sainz,16,0.0,0
ericsson,19,0.0,0
kevin_magnussen,21,0.0,0
kvyat,17,0.0,0
wehrlein,14,0.0,0
jolyon_palmer,20,0.0,0
nasr,18,0.0,0
rosberg,1,0.0,0
ricciardo,2,0.0,0
hamilton,3,0.0,0
raikkonen,5,0.0,0
vettel,22,0.0,0
max_verstappen,4,0.0,0
alonso,9,0.0,0
perez,10,0.0,0
kvyat,7,0.0,0
kevin_magnussen,17,0.0,0
gutierrez,14,0.0,0
massa,12,0.0,0
nasr,18,0.0,0
sainz,6,0.0,0
jolyon_palmer,19,0.0,0
wehrlein,20,0.0,0
ericsson,16,0.0,0
ocon,21,0.0,0
button,13,0.0,0
bottas,11,0.0,0
hulkenberg,8,0.0,0
grosjean,15,0.0,0
ricciardo,4,0.0,0
max_verstappen,3,0.0,0
rosberg,2,0.0,0
raikkonen,6,0.0,0
bottas,11,0.0,0
perez,7,0.0,0
alonso,22,0.0,0
hulkenberg,8,0.0,0
button,9,0.0,0
jolyon_palmer,19,0.0,0
sainz,16,0.0,0
ericsson,17,0.0,0
massa,10,0.0,0
kvyat,15,0.0,0
wehrlein,21,0.0,0
ocon,20,0.0,0
nasr,18,0.0,0
hamilton,1,0.0,0
gutierrez,13,0.0,0
kevin_magnussen,14,0.0,0
grosjean,12,0.0,0
vettel,5,0.0,0
rosberg,1,0.0,0
max_verstappen,5,0.0,0
hamilton,2,0.0,0
vettel,4,0.0,0
raikkonen,3,0.0,0
ricciardo,6,0.0,0
perez,7,0.0,0
hulkenberg,9,0.0,0
massa,12,0.0,0
bottas,11,0.0,0
grosjean,8,0.0,0
jolyon_palmer,16,0.0,0
kvyat,13,0.0,0
kevin_magnussen,18,0.0,0
ericsson,19,0.0,0
alonso,15,0.0,0
sainz,14,0.0,0
button,17,0.0,0
nasr,20,0.0,0
gutierrez,10,0.0,0
ocon,21,0.0,0
wehrlein,22,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
ricciardo,3,0.0,0
vettel,6,0.0,0
alonso,12,0.0,0
sainz,10,0.0,0
massa,9,0.0,0
perez,11,0.0,0
button,19,0.0,0
grosjean,17,0.0,0
kvyat,13,0.0,0
kevin_magnussen,18,0.0,0
jolyon_palmer,15,0.0,0
ericsson,16,0.0,0
nasr,21,0.0,0
bottas,8,0.0,0
wehrlein,20,0.0,0
ocon,22,0.0,0
raikkonen,5,0.0,0
max_verstappen,4,0.0,0
gutierrez,14,0.0,0
hulkenberg,7,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
ricciardo,4,0.0,0
max_verstappen,3,0.0,0
vettel,7,0.0,0
raikkonen,6,0.0,0
hulkenberg,5,0.0,0
bottas,8,0.0,0
massa,9,0.0,0
perez,12,0.0,0
ericsson,15,0.0,0
button,13,0.0,0
alonso,11,0.0,0
nasr,19,0.0,0
sainz,10,0.0,0
kevin_magnussen,14,0.0,0
kvyat,18,0.0,0
gutierrez,17,0.0,0
grosjean,21,0.0,0
ocon,20,0.0,0
wehrlein,16,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
max_verstappen,4,0.0,0
perez,9,0.0,0
vettel,5,0.0,0
sainz,15,0.0,0
hulkenberg,8,0.0,0
ricciardo,6,0.0,0
nasr,22,0.0,0
alonso,10,0.0,0
bottas,11,0.0,0
ocon,20,0.0,0
kvyat,14,0.0,0
kevin_magnussen,18,0.0,0
wehrlein,19,0.0,0
button,17,0.0,0
gutierrez,12,0.0,0
massa,13,0.0,0
jolyon_palmer,16,0.0,0
raikkonen,3,0.0,0
ericsson,21,0.0,0
grosjean,7,0.0,0
hamilton,1,0.0,0
rosberg,2,0.0,0
vettel,5,0.0,0
max_verstappen,6,0.0,0
ricciardo,3,0.0,0
raikkonen,4,0.0,0
hulkenberg,7,0.0,0
perez,8,0.0,0
massa,10,0.0,0
alonso,9,0.0,0
grosjean,14,0.0,0
gutierrez,13,0.0,0
ocon,20,0.0,0
wehrlein,16,0.0,0
ericsson,22,0.0,0
nasr,19,0.0,0
jolyon_palmer,15,0.0,0
sainz,21,0.0,0
kvyat,17,0.0,0
button,12,0.0,0
bottas,11,0.0,0
kevin_magnussen,18,0.0,0
vettel,2,0.0,0
hamilton,1,0.0,0
bottas,3,0.0,0
raikkonen,4,0.0,0
max_verstappen,5,0.0,0
massa,7,0.0,0
perez,11,0.0,0
sainz,8,0.0,0
kvyat,9,0.0,0
ocon,14,0.0,0
hulkenberg,12,0.0,0
giovinazzi,16,0.0,0
vandoorne,18,0.0,0
alonso,13,0.0,0
kevin_magnussen,17,0.0,0
stroll,19,0.0,0
ricciardo,10,0.0,0
ericsson,15,0.0,0
jolyon_palmer,20,0.0,0
grosjean,6,0.0,0
hamilton,1,0.0,0
vettel,2,0.0,0
max_verstappen,19,0.0,0
ricciardo,5,0.0,0
raikkonen,4,0.0,0
bottas,3,0.0,0
sainz,11,0.0,0
kevin_magnussen,12,0.0,0
perez,8,0.0,0
ocon,20,0.0,0
grosjean,17,0.0,0
hulkenberg,7,0.0,0
jolyon_palmer,18,0.0,0
massa,6,0.0,0
ericsson,14,0.0,0
alonso,13,0.0,0
kvyat,9,0.0,0
vandoorne,16,0.0,0
giovinazzi,15,0.0,0
stroll,10,0.0,0
vettel,3,0.0,0
hamilton,2,0.0,0
bottas,1,0.0,0
raikkonen,5,0.0,0
ricciardo,4,0.0,0
massa,8,0.0,0
perez,18,0.0,0
grosjean,9,0.0,0
hulkenberg,7,0.0,0
ocon,14,0.0,0
wehrlein,13,0.0,0
kvyat,11,0.0,0
jolyon_palmer,10,0.0,0
alonso,15,0.0,0
ericsson,19,0.0,0
sainz,16,0.0,0
stroll,12,0.0,0
max_verstappen,6,0.0,0
kevin_magnussen,20,0.0,0
vandoorne,17,0.0,0
bottas,3,0.0,0
vettel,1,0.0,0
raikkonen,2,0.0,0
hamilton,4,0.0,0
max_verstappen,7,0.0,0
perez,9,0.0,0
ocon,10,0.0,0
hulkenberg,8,0.0,0
massa,6,0.0,0
sainz,11,0.0,0
stroll,12,0.0,0
kvyat,13,0.0,0
kevin_magnussen,14,0.0,0
vandoorne,17,0.0,0
ericsson,19,0.0,0
wehrlein,18,0.0,0
ricciardo,5,0.0,0
jolyon_palmer,16,0.0,0
grosjean,20,0.0,0
alonso,15,0.0,0
hamilton,1,0.0,0
vettel,2,0.0,0
ricciardo,6,0.0,0
perez,8,0.0,0
ocon,10,0.0,0
hulkenberg,13,0.0,0
sainz,12,0.0,0
wehrlein,15,0.0,0
kvyat,20,0.0,0
grosjean,14,0.0,0
ericsson,16,0.0,0
alonso,7,0.0,0
massa,9,0.0,0
kevin_magnussen,11,0.0,0
jolyon_palmer,17,0.0,0
stroll,18,0.0,0
bottas,3,0.0,0
vandoorne,19,0.0,0
max_verstappen,5,0.0,0
raikkonen,4,0.0,0
vettel,2,0.0,0
raikkonen,1,0.0,0
ricciardo,5,0.0,0
bottas,3,0.0,0
max_verstappen,4,0.0,0
sainz,6,0.0,0
hamilton,14,0.0,0
grosjean,8,0.0,0
massa,15,0.0,0
kevin_magnussen,13,0.0,0
jolyon_palmer,17,0.0,0
ocon,16,0.0,0
perez,7,0.0,0
kvyat,11,0.0,0
stroll,18,0.0,0
vandoorne,10,0.0,0
ericsson,20,0.0,0
button,9,0.0,0
wehrlein,19,0.0,0
hulkenberg,12,0.0,0
hamilton,1,0.0,0
bottas,3,0.0,0
ricciardo,6,0.0,0
vettel,2,0.0,0
perez,8,0.0,0
ocon,9,0.0,0
raikkonen,4,0.0,0
hulkenberg,10,0.0,0
stroll,17,0.0,0
grosjean,14,0.0,0
jolyon_palmer,15,0.0,0
kevin_magnussen,18,0.0,0
ericsson,19,0.0,0
vandoorne,16,0.0,0
wehrlein,20,0.0,0
alonso,12,0.0,0
kvyat,11,0.0,0
max_verstappen,5,0.0,0
massa,7,0.0,0
sainz,13,0.0,0
ricciardo,10,0.0,0
bottas,2,0.0,0
stroll,8,0.0,0
vettel,4,0.0,0
hamilton,1,0.0,0
ocon,7,0.0,0
kevin_magnussen,13,0.0,0
sainz,12,0.0,0
alonso,16,0.0,0
wehrlein,15,0.0,0
ericsson,18,0.0,0
vandoorne,19,0.0,0
grosjean,17,0.0,0
raikkonen,3,0.0,0
perez,6,0.0,0
massa,9,0.0,0
hulkenberg,14,0.0,0
max_verstappen,5,0.0,0
kvyat,11,0.0,0
bottas,1,0.0,0
vettel,2,0.0,0
ricciardo,5,0.0,0
hamilton,3,0.0,0
raikkonen,4,0.0,0
grosjean,7,0.0,0
perez,8,0.0,0
ocon,9,0.0,0
massa,17,0.0,0
stroll,18,0.0,0
jolyon_palmer,16,0.0,0
vandoorne,13,0.0,0
hulkenberg,11,0.0,0
wehrlein,20,0.0,0
ericsson,19,0.0,0
kvyat,14,0.0,0
sainz,10,0.0,0
kevin_magnussen,15,0.0,0
alonso,12,0.0,0
max_verstappen,6,0.0,0
hamilton,1,0.0,0
bottas,4,0.0,0
raikkonen,2,0.0,0
max_verstappen,5,0.0,0
ricciardo,20,0.0,0
hulkenberg,6,0.0,0
vettel,3,0.0,0
ocon,8,0.0,0
perez,7,0.0,0
massa,15,0.0,0
vandoorne,9,0.0,0
kevin_magnussen,17,0.0,0
grosjean,10,0.0,0
ericsson,19,0.0,0
kvyat,12,0.0,0
stroll,16,0.0,0
wehrlein,18,0.0,0
alonso,13,0.0,0
sainz,14,0.0,0
jolyon_palmer,11,0.0,0
vettel,1,0.0,0
raikkonen,2,0.0,0
bottas,3,0.0,0
hamilton,4,0.0,0
max_verstappen,5,0.0,0
alonso,8,0.0,0
sainz,10,0.0,0
perez,14,0.0,0
ocon,12,0.0,0
vandoorne,9,0.0,0
kvyat,13,0.0,0
jolyon_palmer,11,0.0,0
kevin_magnussen,16,0.0,0
stroll,17,0.0,0
wehrlein,18,0.0,0
ericsson,20,0.0,0
hulkenberg,7,0.0,0
resta,19,0.0,0
grosjean,15,0.0,0
ricciardo,6,0.0,0
hamilton,1,0.0,0
vettel,2,0.0,0
ricciardo,6,0.0,0
raikkonen,4,0.0,0
bottas,3,0.0,0
hulkenberg,7,0.0,0
grosjean,12,0.0,0
massa,16,0.0,0
ocon,9,0.0,0
sainz,14,0.0,0
stroll,18,0.0,0
kvyat,17,0.0,0
jolyon_palmer,10,0.0,0
vandoorne,15,0.0,0
kevin_magnussen,13,0.0,0
ericsson,19,0.0,0
perez,8,0.0,0
alonso,11,0.0,0
max_verstappen,5,0.0,0
wehrlein,20,0.0,0
hamilton,1,0.0,0
bottas,6,0.0,0
vettel,8,0.0,0
ricciardo,3,0.0,0
raikkonen,7,0.0,0
ocon,5,0.0,0
stroll,4,0.0,0
massa,9,0.0,0
perez,11,0.0,0
max_verstappen,2,0.0,0
kevin_magnussen,16,0.0,0
kvyat,14,0.0,0
hulkenberg,12,0.0,0
sainz,15,0.0,0
grosjean,20,0.0,0
wehrlein,19,0.0,0
alonso,13,0.0,0
ericsson,18,0.0,0
vandoorne,10,0.0,0
jolyon_palmer,17,0.0,0
